code,lat,lon,elv,x,y,z,r,S_P_Error,probabilityOfOccurrence,siteNoiseLevel,eid,Dist,Azim,TTP,TTS
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",83,  0.2927,104.5186,nan, 10.2679
LRK, 38.6430, 48.3400,  0.0020,138.4260, 44.8190,  0.0020,145.5010,1.0,1.0,"[0.0, 0.0]",83,  1.3255, 78.5777,nan, 43.3931
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",83,  0.8332,292.9470,nan, 27.8499
SAAT, 39.8610, 48.4230,  0.0000,143.1790,180.1770,  0.0000,230.1140,1.0,1.0,"[0.0, 0.0]",83,  1.9978, 42.1644,nan, 62.7446
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",83,  0.4472,249.6310,nan, 15.1218
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",83,  0.1125,354.3901,nan,  5.4813
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",83,  2.3451,136.5756,nan, 70.6774
ASTR, 38.5600, 48.7910,  0.0000,177.8930, 36.3800,  0.0000,181.5620,1.0,1.0,"[0.0, 0.0]",84,  1.4912, 85.5298, 27.0970,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",84,  1.0620,222.9942, 20.1186,nan
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",84,  0.5929,222.0089, 11.9432,nan
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",84,  2.2302,348.6971, 38.3206,nan
GRMI, 38.8080, 47.8940,  0.0010, 99.3700, 62.5600,  0.0010,117.4230,1.0,1.0,"[0.0, 0.0]",84,  0.8564, 65.6600, 16.4822,nan
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",84,  0.1818,140.7755,  4.7302,nan
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",84,  1.1893,165.7023, 21.9873,nan
LRK, 38.6430, 48.3400,  0.0020,138.4260, 44.8190,  0.0020,145.5010,1.0,1.0,"[0.0, 0.0]",84,  1.1479, 80.3337, 21.3132,nan
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",84,  1.9460,298.0844, 34.5861,nan
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",84,  0.9702,285.5365, 18.4190,nan
NAX, 39.1740, 45.4950,  0.0010,-108.4560,103.3180,  0.0010,149.7910,1.0,1.0,"[0.0, 0.0]",84,  1.3077,303.5554, 24.2843,nan
SAAT, 39.8610, 48.4230,  0.0000,143.1790,180.1770,  0.0000,230.1140,1.0,1.0,"[0.0, 0.0]",84,  1.8368, 39.8161, 33.1327,nan
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",84,  1.4062,312.2221, 25.9849,nan
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",84,  1.0198,260.4668, 19.2541,nan
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",84,  0.8762,136.0681, 16.5412,nan
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",84,  0.6283,249.3607, 12.5709,nan
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",84,  0.1846,284.1660,  4.7714,nan
VANB, 38.5950, 43.3890,  0.0010,-292.7930, 43.6350,  0.0010,295.9740,1.0,1.0,"[0.0, 0.0]",84,  2.7560,273.9178, 45.5422,nan
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",84,  2.2845,140.9306, 39.1678,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",84,  1.0620,222.9942,nan, 35.2076
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",84,  2.2302,348.6971,nan, 66.7785
GLBA, 39.2420, 48.3930,  0.0000,141.8500,111.3980,  0.0000,180.3520,1.0,1.0,"[0.0, 0.0]",84,  1.4073, 55.7542,nan, 45.4063
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",84,  0.1818,140.7755,nan,  8.2779
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",84,  1.1893,165.7023,nan, 38.4777
LKRN, 38.7100, 48.7790,  0.0000,176.4800, 53.0070,  0.0000,184.2560,1.0,1.0,"[0.0, 0.0]",84,  1.4980, 79.7753,nan, 47.7466
LRK, 38.6430, 48.3400,  0.0020,138.4260, 44.8190,  0.0020,145.5010,1.0,1.0,"[0.0, 0.0]",84,  1.1479, 80.3337,nan, 37.2981
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",84,  1.9460,298.0844,nan, 60.3140
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",84,  0.9702,285.5365,nan, 32.2332
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",84,  1.4062,312.2221,nan, 45.4736
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",84,  1.0198,260.4668,nan, 33.6946
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",84,  0.6283,249.3607,nan, 21.9991
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",84,  0.1846,284.1660,nan,  8.3500
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",85,  0.9140,216.9584, 17.5140,nan
BST, 37.7010, 46.8890,  0.0020, 12.2580,-60.9280,  0.0020, 62.1490,1.0,1.0,"[0.0, 0.0]",85,  0.7291,166.5898, 14.1481,nan
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",85,  0.4521,209.5406,  9.4762,nan
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",85,  2.2503,353.1194, 38.2549,nan
GNI, 40.1500, 44.7410,  0.0020,-171.1920,212.7970,  0.0020,273.0690,1.0,1.0,"[0.0, 0.0]",85,  2.2974,319.7564, 39.1573,nan
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",85,  0.3026,107.7731,  6.8221,nan
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",85,  1.1992,156.9629, 22.2466,nan
LKRN, 38.7100, 48.7790,  0.0000,176.4800, 53.0070,  0.0000,184.2560,1.0,1.0,"[0.0, 0.0]",85,  1.6768, 79.0818, 30.2992,nan
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",85,  1.8201,301.8388, 32.5806,nan
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",85,  0.8216,291.8524, 15.8014,nan
ORD, 38.9280, 45.9940,  0.0010,-65.5580, 75.5340,  0.0010,100.0140,1.0,1.0,"[0.0, 0.0]",85,  0.7432,314.2502, 14.5790,nan
SAAT, 39.8610, 48.4230,  0.0000,143.1790,180.1770,  0.0000,230.1140,1.0,1.0,"[0.0, 0.0]",85,  1.9869, 42.6288, 34.9262,nan
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",85,  0.8415,261.5862, 16.0072,nan
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",85,  0.9746,126.6202, 18.5227,nan
TABZ, 38.0570, 46.3270,  0.0010,-37.1240,-21.3380,  0.0010, 42.8200,1.0,1.0,"[0.0, 0.0]",85,  0.4481,217.9773,  9.4462,nan
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",85,  0.4498,247.1505,  9.3467,nan
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",85,  0.0931,356.1329,  3.8969,nan
VANB, 38.5950, 43.3890,  0.0010,-292.7930, 43.6350,  0.0010,295.9740,1.0,1.0,"[0.0, 0.0]",85,  2.5874,275.0969, 42.8463,nan
ZRD, 40.2790, 47.6840,  0.0000, 79.4570,225.6940,  0.0000,239.2440,1.0,1.0,"[0.0, 0.0]",85,  2.0240, 22.4150, 35.2424,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",85,  0.9140,216.9584,nan, 30.6495
BST, 37.7010, 46.8890,  0.0020, 12.2580,-60.9280,  0.0020, 62.1490,1.0,1.0,"[0.0, 0.0]",85,  0.7291,166.5898,nan, 24.7592
GNI, 40.1500, 44.7410,  0.0020,-171.1920,212.7970,  0.0020,273.0690,1.0,1.0,"[0.0, 0.0]",85,  2.2974,319.7564,nan, 68.2086
GRMI, 38.8080, 47.8940,  0.0010, 99.3700, 62.5600,  0.0010,117.4230,1.0,1.0,"[0.0, 0.0]",85,  1.0341, 67.0623,nan, 34.0730
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",85,  0.3026,107.7731,nan, 11.9387
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",85,  1.1992,156.9629,nan, 38.9315
LRK, 38.6430, 48.3400,  0.0020,138.4260, 44.8190,  0.0020,145.5010,1.0,1.0,"[0.0, 0.0]",85,  1.3265, 79.4180,nan, 42.6014
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",85,  1.8201,301.8388,nan, 56.8216
NAX, 39.1740, 45.4950,  0.0010,-108.4560,103.3180,  0.0010,149.7910,1.0,1.0,"[0.0, 0.0]",85,  1.1976,309.9092,nan, 39.0748
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",85,  0.8415,261.5862,nan, 28.0127
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",85,  0.9746,126.6202,nan, 32.4148
TABZ, 38.0570, 46.3270,  0.0010,-37.1240,-21.3380,  0.0010, 42.8200,1.0,1.0,"[0.0, 0.0]",85,  0.4481,217.9773,nan, 16.5308
TAHR, 38.4900, 47.0510,  0.0010, 26.2610, 26.6840,  0.0010, 37.4390,1.0,1.0,"[0.0, 0.0]",85,  0.3051, 74.8864,nan, 11.9463
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",85,  2.3622,136.8052,nan, 69.8922
ASTR, 38.5600, 48.7910,  0.0000,177.8930, 36.3800,  0.0000,181.5620,1.0,1.0,"[0.0, 0.0]",86,  1.4912, 85.1837, 27.6308,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",86,  1.0560,223.3587, 20.0198,nan
BRDA, 40.2630, 47.1790,  0.0000, 36.5040,223.5930,  0.0000,226.5300,1.0,1.0,"[0.0, 0.0]",86,  1.8250,  6.7962, 33.4554,nan
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",86,  0.5868,222.6541, 11.4285,nan
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",86,  2.2392,348.7231, 39.3697,nan
GNI, 40.1500, 44.7410,  0.0020,-171.1920,212.7970,  0.0020,273.0690,1.0,1.0,"[0.0, 0.0]",86,  2.3849,316.1006, 41.4842,nan
GRMI, 38.8080, 47.8940,  0.0010, 99.3700, 62.5600,  0.0010,117.4230,1.0,1.0,"[0.0, 0.0]",86,  0.8595, 65.0928, 16.2921,nan
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",86,  0.1744,139.1072,  3.7233,nan
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",86,  1.1804,165.6321, 21.9846,nan
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",86,  1.9509,298.3071, 35.5411,nan
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",86,  0.9734,286.0346, 18.4242,nan
NAX, 39.1740, 45.4950,  0.0010,-108.4560,103.3180,  0.0010,149.7910,1.0,1.0,"[0.0, 0.0]",86,  1.3133,303.8639, 24.7280,nan
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",86,  1.4128,312.4714, 26.5848,nan
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",86,  1.0191,260.9733, 19.3171,nan
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",86,  0.8691,135.6947, 16.1605,nan
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",86,  0.6259,250.1571, 12.2293,nan
VANB, 38.5950, 43.3890,  0.0010,-292.7930, 43.6350,  0.0010,295.9740,1.0,1.0,"[0.0, 0.0]",86,  2.7574,274.1036, 46.4575,nan
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",86,  2.2770,140.8040, 39.7838,nan
ZRD, 40.2790, 47.6840,  0.0000, 79.4570,225.6940,  0.0000,239.2440,1.0,1.0,"[0.0, 0.0]",86,  1.9270, 18.2211, 35.1249,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",86,  1.0560,223.3587,nan, 35.0347
BRDA, 40.2630, 47.1790,  0.0000, 36.5040,223.5930,  0.0000,226.5300,1.0,1.0,"[0.0, 0.0]",86,  1.8250,  6.7962,nan, 58.5126
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",86,  0.5868,222.6541,nan, 19.9999
GLBA, 39.2420, 48.3930,  0.0000,141.8500,111.3980,  0.0000,180.3520,1.0,1.0,"[0.0, 0.0]",86,  1.4117, 55.4353,nan, 46.3172
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",86,  0.1744,139.1072,nan,  6.5159
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",86,  1.1804,165.6321,nan, 38.4730
LKRN, 38.7100, 48.7790,  0.0000,176.4800, 53.0070,  0.0000,184.2560,1.0,1.0,"[0.0, 0.0]",86,  1.4988, 79.4323,nan, 48.6898
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",86,  0.9734,286.0346,nan, 32.2423
SAAT, 39.8610, 48.4230,  0.0000,143.1790,180.1770,  0.0000,230.1140,1.0,1.0,"[0.0, 0.0]",86,  1.8433, 39.6190,nan, 59.3508
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",86,  1.4128,312.4714,nan, 46.5233
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",86,  1.0191,260.9733,nan, 33.8050
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",86,  0.8691,135.6947,nan, 28.2809
TABZ, 38.0570, 46.3270,  0.0010,-37.1240,-21.3380,  0.0010, 42.8200,1.0,1.0,"[0.0, 0.0]",86,  0.5966,229.0115,nan, 20.4090
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",86,  0.6259,250.1571,nan, 21.4012
ASTR, 38.5600, 48.7910,  0.0000,177.8930, 36.3800,  0.0000,181.5620,1.0,1.0,"[0.0, 0.0]",87,  1.6529, 84.4582, 29.6629,nan
BRDA, 40.2630, 47.1790,  0.0000, 36.5040,223.5930,  0.0000,226.5300,1.0,1.0,"[0.0, 0.0]",87,  1.8808, 11.3897, 32.9839,nan
BST, 37.7010, 46.8890,  0.0020, 12.2580,-60.9280,  0.0020, 62.1490,1.0,1.0,"[0.0, 0.0]",87,  0.7338,167.8206, 14.2773,nan
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",87,  0.4661,210.5805,  9.6650,nan
GRMI, 38.8080, 47.8940,  0.0010, 99.3700, 62.5600,  0.0010,117.4230,1.0,1.0,"[0.0, 0.0]",87,  1.0179, 67.1775, 18.8320,nan
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",87,  0.2918,110.1282,  6.6098,nan
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",87,  1.2012,157.7444, 22.3313,nan
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",87,  1.8279,301.4032, 32.6192,nan
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",87,  0.8318,290.9897, 16.0154,nan
NAX, 39.1740, 45.4950,  0.0010,-108.4560,103.3180,  0.0010,149.7910,1.0,1.0,"[0.0, 0.0]",87,  1.2034,309.1963, 22.3539,nan
ORD, 38.9280, 45.9940,  0.0010,-65.5580, 75.5340,  0.0010,100.0140,1.0,1.0,"[0.0, 0.0]",87,  0.7479,313.0662, 14.5591,nan
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",87,  1.3224,318.0062, 24.3379,nan
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",87,  0.8567,261.2069, 16.2927,nan
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",87,  0.9681,127.5106, 18.2802,nan
TABZ, 38.0570, 46.3270,  0.0010,-37.1240,-21.3380,  0.0010, 42.8200,1.0,1.0,"[0.0, 0.0]",87,  0.4631,218.7598,  9.6448,nan
TBZ, 38.2350, 46.1500,  0.0020,-52.5310, -1.4950,  0.0020, 52.5520,1.0,1.0,"[0.0, 0.0]",87,  0.4660,246.9314,  9.6495,nan
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",87,  0.0874,346.4851,  4.0113,nan
VANB, 38.5950, 43.3890,  0.0010,-292.7930, 43.6350,  0.0010,295.9740,1.0,1.0,"[0.0, 0.0]",87,  2.6008,274.9051, 43.0616,nan
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",87,  2.3584,137.1998, 39.9487,nan
AZR, 37.6780, 45.9840,  0.0020,-67.5740,-63.2120,  0.0020, 92.5310,1.0,1.0,"[0.0, 0.0]",87,  0.9289,217.3705,nan, 30.8627
BRDA, 40.2630, 47.1790,  0.0000, 36.5040,223.5930,  0.0000,226.5300,1.0,1.0,"[0.0, 0.0]",87,  1.8808, 11.3897,nan, 57.5114
BST, 37.7010, 46.8890,  0.0020, 12.2580,-60.9280,  0.0020, 62.1490,1.0,1.0,"[0.0, 0.0]",87,  0.7338,167.8206,nan, 24.9853
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",87,  2.2441,352.7477,nan, 66.1373
GRMI, 38.8080, 47.8940,  0.0010, 99.3700, 62.5600,  0.0010,117.4230,1.0,1.0,"[0.0, 0.0]",87,  1.0179, 67.1775,nan, 32.9560
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",87,  0.2918,110.1282,nan, 11.5671
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",87,  1.2012,157.7444,nan, 39.0797
LKRN, 38.7100, 48.7790,  0.0000,176.4800, 53.0070,  0.0000,184.2560,1.0,1.0,"[0.0, 0.0]",87,  1.6614, 79.2713,nan, 52.1708
MAKU, 39.3550, 44.6830,  0.0020,-178.1460,124.6630,  0.0020,217.4120,1.0,1.0,"[0.0, 0.0]",87,  1.8279,301.4032,nan, 56.8837
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",87,  1.3224,318.0062,nan, 42.5913
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",87,  0.8567,261.2069,nan, 28.5122
TAHR, 38.4900, 47.0510,  0.0010, 26.2610, 26.6840,  0.0010, 37.4390,1.0,1.0,"[0.0, 0.0]",87,  0.2893, 75.6955,nan, 11.2890
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",87,  0.0874,346.4851,nan,  7.0198
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",87,  2.3584,137.1998,nan, 69.5681
ASTR, 38.5600, 48.7910,  0.0000,177.8930, 36.3800,  0.0000,181.5620,1.0,1.0,"[0.0, 0.0]",88,  1.5664, 85.3570, 28.3722,nan
BRDA, 40.2630, 47.1790,  0.0000, 36.5040,223.5930,  0.0000,226.5300,1.0,1.0,"[0.0, 0.0]",88,  1.8354,  9.0747, 32.6018,nan
BST, 37.7010, 46.8890,  0.0020, 12.2580,-60.9280,  0.0020, 62.1490,1.0,1.0,"[0.0, 0.0]",88,  0.7516,174.6667, 14.2368,nan
FTB, 38.0170, 46.3940,  0.0020,-31.2610,-25.8030,  0.0020, 40.5350,1.0,1.0,"[0.0, 0.0]",88,  0.5386,216.6793, 10.4944,nan
GANJ, 40.6460, 46.3220,  0.0010,-36.2180,266.1380,  0.0010,268.5520,1.0,1.0,"[0.0, 0.0]",88,  2.2257,350.5669, 38.0260,nan
GLBA, 39.2420, 48.3930,  0.0000,141.8500,111.3980,  0.0000,180.3520,1.0,1.0,"[0.0, 0.0]",88,  1.4744, 57.0398, 26.9221,nan
HRS, 38.3180, 47.0420,  0.0020, 25.5360,  7.5880,  0.0020, 26.6400,1.0,1.0,"[0.0, 0.0]",88,  0.2309,124.7575,  5.8588,nan
HSH, 37.3050, 47.2640,  0.0020, 45.5720,-104.7650,  0.0020,114.2470,1.0,1.0,"[0.0, 0.0]",88,  1.2014,162.0860, 22.0287,nan
LKRN, 38.7100, 48.7790,  0.0000,176.4800, 53.0070,  0.0000,184.2560,1.0,1.0,"[0.0, 0.0]",88,  1.5730, 79.8778, 28.5332,nan
MRD, 38.7130, 45.7020,  0.0020,-91.1510, 51.9150,  0.0020,104.8980,1.0,1.0,"[0.0, 0.0]",88,  0.9012,287.2973, 16.9222,nan
NAX, 39.1740, 45.4950,  0.0010,-108.4560,103.3180,  0.0010,149.7910,1.0,1.0,"[0.0, 0.0]",88,  1.2514,305.7273, 22.9861,nan
ORD, 38.9280, 45.9940,  0.0010,-65.5580, 75.5340,  0.0010,100.0140,1.0,1.0,"[0.0, 0.0]",88,  0.7922,307.3316, 15.1681,nan
SBZ, 39.3970, 45.5530,  0.0010,-103.1190,128.0110,  0.0010,164.3790,1.0,1.0,"[0.0, 0.0]",88,  1.3581,314.5593, 24.8621,nan
SHB, 38.2830, 45.6190,  0.0020,-98.9550,  4.2680,  0.0020, 99.0470,1.0,1.0,"[0.0, 0.0]",88,  0.9447,260.1935, 17.5889,nan
SRB, 37.8250, 47.6630,  0.0020, 80.3820,-46.7790,  0.0020, 93.0030,1.0,1.0,"[0.0, 0.0]",88,  0.9234,132.2856, 17.4839,nan
TABZ, 38.0570, 46.3270,  0.0010,-37.1240,-21.3380,  0.0010, 42.8200,1.0,1.0,"[0.0, 0.0]",88,  0.5419,223.7103, 10.5422,nan
TVRZ, 38.5040, 46.6680,  0.0020, -7.1530, 28.1980,  0.0020, 29.0910,1.0,1.0,"[0.0, 0.0]",88,  0.1176,297.3576,  4.3043,nan
VANB, 38.5950, 43.3890,  0.0010,-292.7930, 43.6350,  0.0010,295.9740,1.0,1.0,"[0.0, 0.0]",88,  2.6822,274.1582, 43.9755,nan
ZNJK, 36.6700, 48.6850,  0.0020,173.0100,-173.5920,  0.0020,245.0550,1.0,1.0,"[0.0, 0.0]",88,  2.3255,139.3050, 39.3852,nan
ASTR, 38.5600, 48.7910,  0.0000,177.8930, 36.3800,  0.0000,181.5620,1.0,1.0,"[0.0, 0.0]",88,  1.5664, 85.3570,nan, 49.6511
