code,lat,lon,elv,x,y,z,S_P_Error,probabilityOfOccurrence,siteNoiseLevel,eid,Dist,Azim,TTP,TTS
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.7621,301.9794, 17.5676,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.2439, 33.8361, 25.0692,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.7271,335.6800, 32.1948,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.7753,351.1310, 32.6223,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.6794,  2.3346, 16.0118,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.9333, 81.3436, 20.5721,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.5287, 19.2032, 13.5202,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.6794,  2.3346,nan, 28.0206
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.7271,335.6800,nan, 55.2481
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.6155,291.6735,nan, 26.3206
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.9333, 81.3436,nan, 36.0011
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.9188, 42.5251,nan, 35.6206
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.8394,329.3886,nan, 57.5056
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.2439, 33.8361,nan, 43.8683
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.7753,351.1310,nan, 56.1311
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  1.0773,322.9733,nan, 40.1017
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",280,  0.7621,301.9794,nan, 30.7433
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.7658,290.2135, 17.3767,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.0194,315.0217, 21.6717,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.6511,347.9497, 30.4813,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.8503, 89.9924, 18.9941,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.9841,  1.6606, 20.9057,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.3736, 15.8112, 10.3402,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.7680, 45.6367, 17.6806,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.7611,325.0939, 31.8865,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.9279,112.7874, 20.3585,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.8206,257.6766, 18.4702,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.8206,257.6766,nan, 32.3229
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.3736, 15.8112,nan, 18.0953
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.8503, 89.9924,nan, 33.2396
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.6511,347.9497,nan, 52.7025
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.7658,290.2135,nan, 30.4092
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.9841,  1.6606,nan, 36.5850
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.0194,315.0217,nan, 37.9252
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  0.7680, 45.6367,nan, 30.9410
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",281,  1.7611,325.0939,nan, 54.9753
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.3571, 11.3530, 28.0145,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.7744,321.8905, 18.7518,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.1694,335.7027, 25.5460,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.5103, 34.7063, 29.9535,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.9072, 12.4536, 20.9782,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.2972, 56.9334, 27.0463,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.1462, 72.2598, 24.7880,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.5849,286.8351, 15.0941,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.8610,342.9675, 35.2515,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.9471,336.6890, 36.2288,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.9634,356.8498, 36.2851,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.1462, 72.2598,nan, 43.3713
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.9471,336.6890,nan, 62.1589
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.9072, 12.4536,nan, 36.7118
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.5103, 34.7063,nan, 52.0781
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.3571, 11.3530,nan, 48.8854
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.8610,342.9675,nan, 60.5715
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  1.9634,356.8498,nan, 62.0648
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.5849,286.8351,nan, 26.4147
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",282,  0.7744,321.8905,nan, 32.8157
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.0807,317.7918, 22.7756,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.7299,348.3212, 31.7977,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8129,263.2397, 18.3831,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.4493, 12.3682, 12.0044,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.1509, 32.3311, 23.5556,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8948,108.2384, 20.0061,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8484, 84.6267, 19.1154,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.8299,326.3763, 33.0654,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.7070,332.5113, 31.6519,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.0633,  1.2392, 22.1792,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.6206,355.3976, 14.8667,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8017,295.4105, 18.0944,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.9483, 62.4936, 20.7015,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.0807,317.7918,nan, 39.8564
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.9483, 62.4936,nan, 36.2277
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8017,295.4105,nan, 31.6652
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8948,108.2384,nan, 35.0107
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.7299,348.3212,nan, 54.7790
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8484, 84.6267,nan, 33.4519
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.7070,332.5113,nan, 54.5212
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.1509, 32.3311,nan, 41.2208
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.8129,263.2397,nan, 32.1705
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.4493, 12.3682,nan, 21.0077
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  0.6206,355.3976,nan, 26.0168
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",283,  1.8299,326.3763,nan, 56.9092
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8594,294.9190, 19.0182,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.9082, 59.9321, 19.7461,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.1374, 29.5348, 23.1680,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.7952, 83.0297, 17.9218,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.4583,  5.1460, 12.1790,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8001, 37.6317, 18.0606,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.0811,358.3180, 22.2507,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.1314,316.3467, 23.5450,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8663,264.8616, 19.1944,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.7591,346.7059, 32.0579,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.7952, 83.0297,nan, 31.3631
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.4583,  5.1460,nan, 21.3132
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8001, 37.6317,nan, 31.6061
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8663,264.8616,nan, 33.5901
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.8594,294.9190,nan, 33.2819
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.0811,358.3180,nan, 38.9387
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.1374, 29.5348,nan, 40.5416
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.7591,346.7059,nan, 55.1052
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  1.1314,316.3467,nan, 41.1551
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",284,  0.9082, 59.9321,nan, 34.5557
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.0671, 59.5158, 22.7487,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.8170,351.3623, 33.2240,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9414, 78.8023, 20.6264,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.7284,270.4848, 16.8860,nan
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9457,100.7685, 20.9902,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.1110,324.3222, 23.4312,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.6316,295.2729, 15.3527,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9509, 40.8371, 20.8865,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.7847,304.6346, 18.0018,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.7654,336.2699, 32.7358,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.2798, 32.8111, 25.6119,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9414, 78.8023,nan, 36.0963
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.7284,270.4848,nan, 29.5505
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.2798, 32.8111,nan, 44.8159
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9457,100.7685,nan, 36.7329
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.1110,324.3222,nan, 40.9980
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.9509, 40.8371,nan, 36.5514
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.0671, 59.5158,nan, 39.8104
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.7847,304.6346,nan, 31.5032
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  0.6316,295.2729,nan, 26.8672
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.7654,336.2699,nan, 56.0849
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",285,  1.8170,351.3623,nan, 57.0161
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.7762,335.7860, 32.8291,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.1247,323.6804, 23.6048,nan
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.1722,  4.0484, 23.9714,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.7249,  0.8122, 16.7379,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.9418, 39.8602, 20.5855,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.8879,329.6517, 34.1309,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.0532, 58.8521, 22.3151,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.8234,350.8205, 33.2579,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.2730, 32.0403, 25.3571,nan
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.9241, 78.3746, 20.1681,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.7468,270.7607, 17.2546,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.8879,329.6517,nan, 58.4875
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.7468,270.7607,nan, 30.1956
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.7762,335.7860,nan, 56.2345
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.7249,  0.8122,nan, 29.2914
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.2730, 32.0403,nan, 44.3677
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.9418, 39.8602,nan, 36.0246
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.1247,323.6804,nan, 41.2966
MGUS, 33.7840, 53.7620,  0.0000,116.9080,-78.7060,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  0.9241, 78.3746,nan, 35.2943
FOUH, 34.7730, 52.7770,  0.0000, 25.3420, 30.2750,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.1722,  4.0484,nan, 41.9498
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",286,  1.8234,350.8205,nan, 56.9817
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.1053,105.9471, 24.1793,nan
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.2571, 41.0319, 26.2909,nan
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.5151, 36.6257, 13.8207,nan
DNOA, 34.3240, 53.4050,  0.0000, 83.2820,-19.1320,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.9588, 51.8688, 21.9983,nan
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.1309, 68.5054, 24.6356,nan
XBVK, 34.3280, 52.6890,  0.0000, 17.3510,-19.0940,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.6142, 15.1798, 15.8702,nan
RPKV, 35.2210, 51.7880,  0.0000,-64.8300, 80.2220,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.5956,338.7030, 31.4094,nan
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.6027,301.6830, 15.4313,nan
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.6983,331.7102, 32.5482,nan
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.9293,326.2820, 21.6044,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.6075,258.2822, 15.5348,nan
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.4600,287.7619, 12.6319,nan
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.6736,355.1242, 32.2063,nan
CBZA, 33.6090, 51.7830,  0.0000,-66.5590,-98.6040,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.6075,258.2822,nan, 27.1859
RAWC, 33.4240, 53.7640,  0.0000,117.5310,-118.6250,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.1053,105.9471,nan, 42.3106
VOCA, 34.6800, 53.4950,  0.0000, 91.1470, 20.4080,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.2571, 41.0319,nan, 46.0098
RHPW, 34.1480, 52.8650,  0.0000, 33.6220,-38.9630,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.5151, 36.6257,nan, 24.1863
DQYH, 34.5070, 51.8710,  0.0000,-57.7960,  0.9980,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.9293,326.2820,nan, 37.8077
QYDI, 35.4040, 52.3210,  0.0000,-16.3050,100.3580,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.6736,355.1242,nan, 55.6094
APSL, 34.1430, 53.7620,  0.0000,116.3880,-38.8450,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.1309, 68.5054,nan, 43.1111
AVTK, 34.0500, 51.8780,  0.0000,-57.4630,-49.6950,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.6027,301.6830,nan, 27.0048
LUEX, 33.8740, 51.9690,  0.0000,-49.1250,-69.2830,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  0.4600,287.7619,nan, 22.1059
HLUH, 35.2280, 51.5130,  0.0000,-89.8940, 81.1870,  0.0000,1.0,1.0,"[0.0, 0.0]",287,  1.6983,331.7102,nan, 56.2920
